NOME_NEGOCIO,SETOR_ATIVIDADE,BAIRRO,CODIGO_CNAE,CIDADE
GD COMERCIO,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",CAMPO ALEGRE,4772500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PROMOÇÃO DE VENDAS,MANOEL CORREA,7319002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,PAULO VI,4724500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE TATUAGEM E COLOCAÇÃO DE PIERCING,CENTRO,9609206,CONSELHEIRO LAFAIETE
ESPACO CATOLICO PADRE PIO,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,CENTRO,4789099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,MOINHOS,4321500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS,SAO VICENTE,4671100,CONSELHEIRO LAFAIETE
MOMOSE ENGENHARIA,CONSTRUÇÃO DE EDIFÍCIOS,REZENDE,4120400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES DE TELECOMUNICAÇÕES NÃO ESPECIFICADAS ANTERIORMENTE,SAO DIMAS,6190699,CONSELHEIRO LAFAIETE
CLINICA DIAS PEREIRA,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,CENTRO,8630503,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"INSTALAÇÕES HIDRÁULICAS, SANITÁRIAS E DE GÁS",CACHOEIRA,4322301,CONSELHEIRO LAFAIETE
PRIMARE PLANEJADOS,SERVIÇOS DE MONTAGEM DE MÓVEIS DE QUALQUER MATERIAL,CARIJOS,3329501,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,SANTA MATILDE,5620104,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE MÓVEIS COM PREDOMINÂNCIA DE MADEIRA,LIMA DIAS,3101200,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,BOM PASTOR,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OBRAS DE ALVENARIA,SATELITE,4399103,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",CENTRO,4789001,CONSELHEIRO LAFAIETE
NUTRICAO E VIDA,ATIVIDADES DE PROFISSIONAIS DA NUTRIÇÃO,CENTRO,8650002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS ADVOCATÍCIOS,CENTRO,6911701,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,ROSARIO,4781400,CONSELHEIRO LAFAIETE
NUTRILAFA,COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE,CENTRO,4729699,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS OBRAS DE ACABAMENTO DA CONSTRUÇÃO,MORADA DO SOL,4330499,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,ALBINOPOLIS,5620104,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL.",SAO JOAO,4930201,CONSELHEIRO LAFAIETE
REI DO MOURAO,SERVIÇO DE TRATAMENTO DE MADEIRA REALIZADO SOB CONTRATO,BARREIRA,1610205,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS,SAO SEBASTIAO,7721700,CONSELHEIRO LAFAIETE
AAFCL,ATIVIDADES DE ASSOCIAÇÕES DE DEFESA DE DIREITOS SOCIAIS,MANOEL DE PAULA,9430800,CONSELHEIRO LAFAIETE
CHARLLOTE,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE COBRANÇAS E INFORMAÇÕES CADASTRAIS,CARIJOS,8291100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OBRAS DE ALVENARIA,ROCHEDO,4399103,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA  MOTOCICLETAS E MOTONETAS,ALBERTINA,4541206,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,REPARAÇÃO E MANUTENÇÃO DE COMPUTADORES E DE EQUIPAMENTOS PERIFÉRICOS,SANTO AGOSTINHO,9511800,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PROMOÇÃO DE VENDAS,ALMEIDAS,7319002,CONSELHEIRO LAFAIETE
FLA MODAS,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NÃO ESPECIFICADOS ANTERIORMENTE,SAO SEBASTIAO,8219999,CONSELHEIRO LAFAIETE
FBRAGA SOLUCOES,CONSTRUÇÃO DE ESTAÇÕES E REDES DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,FONTE GRANDE,4221902,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,MUSEU,4789099,CONSELHEIRO LAFAIETE
PLACAS EXPRESSO,"FABRICAÇÃO DE LETRAS, LETREIROS E PLACAS DE QUALQUER MATERIAL, EXCETO LUMINOSOS",ANGELICA,3299003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",CAMPO ALEGRE,4772500,CONSELHEIRO LAFAIETE
ADATTARE SOFTWARES,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZÁVEIS,PROGRESSO,6202300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,CACHOEIRA,9700500,CONSELHEIRO LAFAIETE
MOB.LAR,COMÉRCIO VAREJISTA DE MÓVEIS,SION,4754701,CONSELHEIRO LAFAIETE
MEDCENTER,ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES,CENTRO,8630502,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PROMOÇÃO DE VENDAS,PARQUE BANDEIRANTES,7319002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE,SAO DIMAS,5229099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SANTA MATILDE,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEÍCULOS AUTOMOTORES,MORRO DA MINA,4520002,CONSELHEIRO LAFAIETE
DU ART - 44 DESIGN,LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,CARIJOS,7711000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE CALÇADOS,SAGRADO CORACAO DE JESUS,4782201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PROMOÇÃO DE VENDAS,SAO SEBASTIAO,7319002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,RESTAURANTES E SIMILARES,ANGELICA,5611201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,SANTA MATILDE,5620104,CONSELHEIRO LAFAIETE
PADARIA SAGRADO CORACAO DE JESUS,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",REAL DE QUELUZ,4712100,CONSELHEIRO LAFAIETE
MG SETEL,"MEDIÇÃO DE CONSUMO DE ENERGIA ELÉTRICA, GÁS E ÁGUA",SAO SEBASTIAO,8299701,CONSELHEIRO LAFAIETE
TAU EMPREENDIMENTOS E SERVICOS TECNICOS,CONSTRUÇÃO DE EDIFÍCIOS,CENTRO,4120400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE,ROCHEDO,5229099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE PSICOLOGIA E PSICANÁLISE,ROSARIO,8650003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"OUTROS SERVIÇOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TÊXTEIS E PEÇAS DO VESTUÁRIO",SAO SEBASTIAO,1340599,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,SAO JOAO,5620104,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE ENTREGA RÁPIDA,CARIJOS,5320202,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS; PEÇAS E ACESSÓRIOS,CENTRO,4763603,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE TATUAGEM E COLOCAÇÃO DE PIERCING,CENTRO,9609206,CONSELHEIRO LAFAIETE
COMUNIDADE EVANGELICA ALIANCADOS EM CRISTO,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSÓFICAS,SION,9491000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,HOLDINGS DE INSTITUIÇÕES NÃO-FINANCEIRAS,CAMPO ALEGRE,6462000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,SAO JOAO,9700500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",ALVORADA,4755503,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,LOURDES,4789099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE OUTROS PRODUTOS TÊXTEIS NÃO ESPECIFICADOS ANTERIORMENTE,SANTA MARIA,1359600,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE FORNECIMENTO DE INFRA-ESTRUTURA DE APOIO E ASSISTÊNCIA A PACIENTE NO DOMICÍLIO,NOVO HORIZONTE,8712300,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE,SANTA MATILDE,8599699,CONSELHEIRO LAFAIETE
VINCI SERVICE,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,CAMPO ALEGRE,4321500,CONSELHEIRO LAFAIETE
RIBEIRO ZEBRAL MEDICINA,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,SAO SEBASTIAO,8630503,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,PAULO VI,9700500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,SANTA EFIGENIA,5620104,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,CHAPADA,4321500,CONSELHEIRO LAFAIETE
ALVES ODONTOLOGIA,ATIVIDADE ODONTOLÓGICA,CENTRO,8630504,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADE ODONTOLÓGICA,CENTRO,8630504,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE PRODUÇÃO PRÓPRIA,PARQUE DAS ACACIAS,1091102,CONSELHEIRO LAFAIETE
LIMA CAD,SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITETURA E ENGENHARIA,SAO DIMAS,7119703,CONSELHEIRO LAFAIETE
ROYAL FACE CONSELHEIRO LAFAIETE,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,CENTRO,9602502,CONSELHEIRO LAFAIETE
INSTITUTO ACOLHER,ATIVIDADES DE FISIOTERAPIA,CAMPO ALEGRE,8650004,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE,MUSEU,5229099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,SAO JOAO,9700500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMAÇÃO,ROCHEDO,4789004,CONSELHEIRO LAFAIETE
SPE SAO MARCOS I,"ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",CENTRO,7739099,CONSELHEIRO LAFAIETE
SPE SAO MARCOS II,"ALUGUEL DE OUTRAS MÁQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",CENTRO,7739099,CONSELHEIRO LAFAIETE
IMPERIO BEER BBQ,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",OSCAR CORREA,5611203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,SAO SEBASTIAO,4520001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SANTA MATILDE,4781400,CONSELHEIRO LAFAIETE
GORDO CAR SERVICOS AUTOMOTIVOS,SERVIÇOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEÍCULOS AUTOMOTORES,ALBINOPOLIS,4520002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"SERVIÇOS DE LAVAGEM, LUBRIFICAÇÃO E POLIMENTO DE VEÍCULOS AUTOMOTORES",SAO SEBASTIAO,4520005,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PROMOÇÃO DE VENDAS,QUELUZ,7319002,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, COM ENTRETENIMENTO",SAO JOAO,5611205,CONSELHEIRO LAFAIETE
ANA LUIZA ARQUITETURA E URBANISMO,SERVIÇOS DE ARQUITETURA,CARIJOS,7111100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,EDIÇÃO DE REVISTAS,CHAPADA,5813100,CONSELHEIRO LAFAIETE
CONSULTORIO DR RENATA MENDES,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,CAMPO ALEGRE,8630503,CONSELHEIRO LAFAIETE
NUTRIRMAIS,ATIVIDADES DE PROFISSIONAIS DA NUTRIÇÃO,CENTRO,8650002,CONSELHEIRO LAFAIETE
AFLA ENGENHARIA,SERVIÇOS DE ENGENHARIA,OSCAR CORREA,7112000,CONSELHEIRO LAFAIETE
S.R. ENGENHARIA E EMPREENDIMENTOS LTDA,SERVIÇOS DE ENGENHARIA,CAMPO ALEGRE,7112000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",SAO JOAO,4755503,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE ESTÉTICA E OUTROS SERVIÇOS DE CUIDADOS COM A BELEZA,CAMPO ALEGRE,9602502,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS ADVOCATÍCIOS,CENTRO,6911701,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,FABRICAÇÃO DE PRODUTOS DIVERSOS NÃO ESPECIFICADOS ANTERIORMENTE,MANOEL CORREA,3299099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",SANTA MATILDE,5611203,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OBRAS DE ALVENARIA,BOM PASTOR,4399103,CONSELHEIRO LAFAIETE
MAPE - PREMOLDADOS DE CONCRETO,"FABRICAÇÃO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES",SAO BENEDITO,2330399,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",JARDIM EUROPA,4772500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OBRAS DE ALVENARIA,SAO BENEDITO,4399103,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CABELEIREIROS, MANICURE E PEDICURE",REAL DE QUELUZ,9602501,CONSELHEIRO LAFAIETE
RLM TECNOLOGIA,CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO,FONTE GRANDE,6204000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE PSICOLOGIA E PSICANÁLISE,FONTE GRANDE,8650003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS ADVOCATÍCIOS,ARCADIA,6911701,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,OURO VERDE,4530703,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SANTA MATILDE,4755502,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"FABRICAÇÃO DE PRODUTOS DE PASTAS CELULÓSICAS, PAPEL, CARTOLINA, PAPEL-CARTÃO E PAPELÃO ONDULADO NÃO ESPECIFICADOS ANTERIORMENTE",SANTA EFIGENIA,1749400,CONSELHEIRO LAFAIETE
MORAZI OUTSOURCING,SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO,CENTRO,8211300,CONSELHEIRO LAFAIETE
DANIEL PRUCOLI BENEVENUT,ATIVIDADES DE ATENÇÃO AMBULATORIAL NÃO ESPECIFICADAS ANTERIORMENTE,PROGRESSO,8630599,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,PARQUE DOM BOSCO,4520001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NÃO ESPECIFICADOS ANTERIORMENTE,SANTA MARIA,8219999,CONSELHEIRO LAFAIETE
JOMA ENGENHARIA,SERVIÇOS DE ENGENHARIA,SAO DIMAS,7112000,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,ROSARIO,9700500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,SANTA MATILDE,4752100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CABELEIREIROS, MANICURE E PEDICURE",ROCHEDO,9602501,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,CASAS DE FESTAS E EVENTOS,LIMA DIAS,8230002,CONSELHEIRO LAFAIETE
ABAKO ARQUITETURA,SERVIÇOS DE ARQUITETURA,OSCAR CORREA,7111100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NÃO ESPECIFICADAS ANTERIORMENTE,NOVO HORIZONTE,5229099,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,PRODUÇÃO MUSICAL,CENTRO,9001902,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OBRAS DE ALVENARIA,SANTA MARIA,4399103,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NACIONAL,SAO DIMAS,5320201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ENSINO DE IDIOMAS,LOURDES,8593700,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS AMBULANTES DE ALIMENTAÇÃO,SANTA CRUZ,5612100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,TREINAMENTO EM INFORMÁTICA,CARIJOS,8599603,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CABELEIREIROS, MANICURE E PEDICURE",SAO JOAO,9602501,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE PSICOLOGIA E PSICANÁLISE,SANTA MATILDE,8650003,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,ARCADIA,9700500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL.",AREA RURAL DE CONSELHEIRO LAFAIETE,4930201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"CABELEIREIROS, MANICURE E PEDICURE",SAO JOAO,9602501,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS AMBULANTES DE ALIMENTAÇÃO,BELLAVINHA,5612100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ENSINO DE ESPORTES,CENTRO,8591100,CONSELHEIRO LAFAIETE
VGE COMERCIO DE SUCATAS,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,ALBINOPOLIS,4789099,CONSELHEIRO LAFAIETE
A UNICA DO DOZE DE CL SJ,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,SAO JOAO,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",ALBINOPOLIS,4929901,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SANTA MATILDE,4789001,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,SANTA MATILDE,9700500,CONSELHEIRO LAFAIETE
DELTA MANUTENCOES,MANUTENÇÃO E REPARAÇÃO DE APARELHOS ELETROMÉDICOS E ELETROTERAPÊUTICOS E EQUIPAMENTOS DE IRRADIAÇÃO,LOURDES,3312103,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,SANTO ANTONIO,4321500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CHAPADA,4781400,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,SAO JOAO,4530703,CONSELHEIRO LAFAIETE
R & M CONSULTORIA,"ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA",ARCADIA,7020400,CONSELHEIRO LAFAIETE
LOJAS RENNER S.A.,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,CENTRO,4781400,CONSELHEIRO LAFAIETE
ARQ LIFE ARQUITETURA E CONSULTORIA,SERVIÇOS DE ARQUITETURA,CENTRO,7111100,CONSELHEIRO LAFAIETE
TJ SPORTS,ENSINO DE ESPORTES,MORRO DA MINA,8591100,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,RESTAURANTES E SIMILARES,SANTA MATILDE,5611201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,ATIVIDADES DE FONOAUDIOLOGIA,SANTA EFIGENIA,8650006,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,"TRANSPORTE RODOVIÁRIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANÇAS, MUNICIPAL.",ROCHEDO,4930201,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS AMBULANTES DE ALIMENTAÇÃO,SAO JUDAS TADEU,5612100,CONSELHEIRO LAFAIETE
MAPLE COSMETICOS,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",CHAPADA,4772500,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,SANTA MATILDE,4520001,CONSELHEIRO LAFAIETE
IMPERADOR DA CARNE,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,MUSEU,4722901,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE,PAULO VI,8599699,CONSELHEIRO LAFAIETE
NOME NÃO INFORMADO,SERVIÇOS DOMÉSTICOS,GAGE,9700500,CONSELHEIRO LAFAIETE
